id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,furnishing,chiller_included,parking_spaces,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,contract_type,n_cheques,annual_rent_usd,rent_per_sqft_usd,rent_per_m2_usd
R004182,2021-04-24,Emirates Hills,Emirates Hills,25.05175,55.15815,villa,5BR_villa,5,6873,638.5,city,fully_furnished,True,3,Sharaf DG,Red,84,19.96,yearly,1,433700,63,679
R020022,2024-01-29,Dubai Investment Park,DIP,25.00036,55.19456,apartment,1BR,1,869,80.7,park,fully_furnished,True,2,Dubai Investment Park,Red,18,23.32,yearly,12,17800,20,220
R017325,2021-05-31,Bukadra,Bukadra,25.17707,55.34097,apartment,2BR,2,1428,132.7,community,fully_furnished,True,1,Stadium,Red,156,7.06,yearly,1,29400,20,222
R009504,2025-08-21,Expo City,Dubai South,24.95578,55.1389,apartment,1BR,1,581,53.9,sea,fully_furnished,False,2,Expo 2020,Red,7,30.11,yearly,12,18700,32,347
R022577,2022-06-15,Sustainable City,Sustainable City,24.98017,55.28531,villa,4BR_villa,4,4080,379.0,pool,fully_furnished,True,3,Expo 2020,Red,164,24.16,yearly,6,79300,19,209
R017651,2024-04-02,Jumeirah 1,Jumeirah,25.23161,55.25996,apartment,2BR,2,1107,102.8,park,unfurnished,True,2,Al Ghubaiba,Green,57,4.09,short_term,12,62500,56,608
R005927,2025-11-03,Dubai Sports City,Dubai Sports City,25.04122,55.22875,apartment,3BR,3,2007,186.5,community,unfurnished,False,2,Noor Bank,Red,111,17.94,yearly,6,42200,21,226
R022129,2026-01-11,Majan,Dubailand,25.07134,55.27967,apartment,studio,0,401,37.2,community,semi_furnished,True,1,Noor Bank,Red,103,14.0,yearly,6,8600,21,231
R023588,2021-04-03,Jumeirah 1,Jumeirah,25.23956,55.25211,apartment,2BR,2,1417,131.6,pool,unfurnished,False,1,World Trade Centre,Red,40,5.22,yearly,12,43100,30,328
R013382,2025-10-03,Sobha Hartland,MBR City,25.18081,55.29516,apartment,studio,0,554,51.5,city,fully_furnished,True,1,Burj Khalifa/Dubai Mall,Red,38,2.77,short_term,6,31200,56,605
R019879,2021-06-26,Dubai Sports City,Dubai Sports City,25.03815,55.23169,apartment,3BR,3,2268,210.7,community,semi_furnished,False,1,Al Ghubaiba,Green,303,18.2,yearly,4,26900,11,128
R002645,2024-03-03,Jumeirah Beach Residence,Dubai Marina,25.0773,55.15223,apartment,2BR,2,1197,111.2,community,fully_furnished,True,1,First Abu Dhabi Bank,Red,146,18.14,yearly,2,42500,35,383
R014094,2024-10-02,Dubai Sports City,Dubai Sports City,25.02498,55.2062,apartment,studio,0,555,51.5,community,fully_furnished,False,1,Noor Bank,Red,110,20.34,yearly,2,9800,17,191
R008108,2024-04-04,The Springs,Emirates Living,25.03624,55.19015,villa,4BR_villa,4,4804,446.3,pool,unfurnished,True,2,UAE Exchange,Red,166,19.81,yearly,2,222400,46,498
R000441,2025-12-21,Al Furjan,Al Furjan,25.0272,55.15427,apartment,studio,0,453,42.1,community,unfurnished,False,2,Al Furjan,Red,3,22.44,yearly,1,9900,22,236
R016444,2022-09-20,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11098,55.39193,apartment,studio,0,382,35.5,city,fully_furnished,False,2,First Abu Dhabi Bank,Red,192,15.23,yearly,1,6100,16,172
R015196,2025-11-12,Deira,Deira,25.26623,55.2811,apartment,1BR,1,762,70.8,golf_course,fully_furnished,True,2,Union (G),Green,6,7.7,yearly,1,19000,25,269
R013602,2023-05-20,Jumeirah Village Circle,JVC,25.06867,55.22018,apartment,studio,0,587,54.6,park,unfurnished,False,2,MRT-1,Red,98,15.3,short_term,4,13900,23,255
R019096,2026-03-30,Mira,Reem,25.0342,55.2728,villa,3BR_villa,3,2796,259.8,park,fully_furnished,False,2,Etisalat,Green,320,18.12,short_term,2,93200,33,359
R011481,2024-09-23,Sustainable City,Sustainable City,24.97864,55.28043,villa,4BR_villa,4,3578,332.4,community,fully_furnished,False,2,UAE Pavilion,Red,195,24.31,yearly,6,100900,28,304
R002397,2026-01-08,Majan,Dubailand,25.06344,55.30094,apartment,2BR,2,1398,129.9,pool,unfurnished,True,1,BurJuman (G),Green,247,15.11,yearly,2,24700,17,190
R009068,2021-07-26,Al Mamzar,Al Mamzar,25.28999,55.34267,apartment,2BR,2,1687,156.8,community,fully_furnished,False,2,Al Qiyadah (G),Green,10,12.39,yearly,4,34200,20,218
R018774,2022-08-24,Dubai Production City,IMPZ,25.0287,55.22064,apartment,2BR,2,943,87.6,city,semi_furnished,False,2,Baniyas Square (G),Green,338,19.5,yearly,2,16900,17,192
R016601,2026-01-30,Dubai Festival City,Festival City,25.22578,55.3708,apartment,1BR,1,881,81.8,sea,unfurnished,True,3,Salah Al Din,Red,79,10.21,yearly,4,33900,38,414
R014901,2024-07-28,Dubai Festival City,Festival City,25.21243,55.35464,apartment,1BR,1,727,67.5,golf_course,unfurnished,False,2,Oud Metha,Green,49,8.25,short_term,4,20800,28,308
R011710,2021-03-19,Discovery Gardens,Discovery Gardens,25.05035,55.15856,apartment,2BR,2,1303,121.1,sea,unfurnished,False,2,UAE Pavilion,Red,30,20.07,yearly,12,12800,9,106
R002138,2022-03-02,Jebel Ali,Jebel Ali,25.01773,55.09029,apartment,studio,0,439,40.8,park,fully_furnished,False,1,Energy,Red,41,27.24,yearly,1,4400,10,108
R008190,2021-04-02,Dubai South,Dubai South,24.9136,55.15587,apartment,1BR,1,956,88.8,pool,unfurnished,True,2,UAE Pavilion,Red,167,33.72,yearly,12,5600,5,63
R007837,2021-11-08,Bulgari Resort,Jumeirah Bay,25.21447,55.25876,apartment,2BR,2,1144,106.3,marina,unfurnished,True,2,Burj Khalifa/Dubai Mall,Red,30,2.48,yearly,4,118800,103,1118
R018437,2021-03-16,World Islands,World Islands,25.22536,55.18226,apartment,2BR,2,1228,114.0,golf_course,fully_furnished,True,1,Emirates Towers,Red,151,9.78,short_term,2,57600,46,505
R008094,2023-07-27,Living Legends,Dubailand,25.08714,55.30727,apartment,studio,0,477,44.3,park,semi_furnished,True,1,Salah Al Din (G),Green,270,12.68,yearly,1,8200,17,185
R015591,2022-10-13,La Mer,Jumeirah,25.22569,55.25076,apartment,3BR,3,1993,185.1,community,unfurnished,True,3,Al Jafiliya,Red,31,3.96,yearly,2,87300,43,471
R003771,2022-12-13,Expo City,Dubai South,24.95564,55.1653,apartment,1BR,1,723,67.2,sea,fully_furnished,True,1,Dubai Investment Park,Red,50,29.02,yearly,6,13000,18,193
R011975,2021-07-20,Dubai Creek Harbour,Creek,25.20002,55.34525,apartment,3BR,3,2134,198.2,marina,fully_furnished,True,1,Al Jadaf,Green,46,7.14,yearly,6,46300,21,234
R009455,2021-11-08,Discovery Gardens,Discovery Gardens,25.0457,55.1634,apartment,4BR_penthouse,4,4597,427.1,marina,fully_furnished,False,2,Al Furjan,Red,19,20.22,yearly,1,51500,11,121
R023469,2024-03-04,Town Square,Nshama,25.0105,55.24285,apartment,2BR,2,1004,93.3,community,fully_furnished,False,1,Dubai Internet City,Red,172,21.0,yearly,2,13800,13,148
R019475,2026-01-04,Jumeirah Beach Residence,Dubai Marina,25.09043,55.11639,apartment,studio,0,370,34.4,city,fully_furnished,True,1,Baniyas Square (G),Green,332,19.85,yearly,2,20400,55,593
R012968,2024-05-10,Sobha Hartland,MBR City,25.18072,55.30614,apartment,3BR,3,1588,147.5,city,unfurnished,True,1,Union,Red,118,3.68,yearly,6,68800,43,466
R021408,2021-05-13,Remraam,Dubailand,25.00919,55.26452,apartment,studio,0,369,34.3,community,semi_furnished,False,2,World Trade Centre,Red,299,20.93,yearly,4,2200,5,64
R019909,2025-08-21,Reem Mira,Reem,25.03845,55.25931,villa,4BR_villa,4,4104,381.2,sea,fully_furnished,False,3,MRT-1,Red,168,17.72,short_term,6,120600,29,316
R016537,2025-11-19,DAMAC Lagoons,Damac,25.05732,55.26398,villa,5BR_villa,5,6094,566.2,marina,fully_furnished,False,4,Al Furjan,Red,143,15.59,yearly,12,210300,34,371
R005361,2023-02-21,Al Nahda,Al Nahda,25.28847,55.35104,apartment,1BR,1,796,73.9,burj_khalifa,fully_furnished,True,2,Stadium,Red,6,12.74,yearly,2,16700,21,226
R006378,2021-07-04,Al Barsha,Al Barsha,25.12348,55.19252,apartment,3BR,3,1681,156.2,park,unfurnished,False,2,Mall of the Emirates,Red,15,11.62,yearly,12,25800,15,165
R011561,2025-06-09,Tilal Al Ghaf,Tilal Al Ghaf,25.0198,55.26256,villa,5BR_villa,5,4756,441.9,burj_khalifa,fully_furnished,False,2,Discovery Gardens,Red,147,19.76,yearly,1,223300,47,505
R004068,2024-10-22,Damac Hills 2,Damac Hills,24.97189,55.28635,villa,4BR_villa,4,4109,381.8,community,unfurnished,False,2,UAE Pavilion,Red,219,25.08,yearly,1,62700,15,164
R022061,2021-01-15,Al Furjan,Al Furjan,25.02946,55.12943,apartment,1BR,1,786,73.0,burj_khalifa,fully_furnished,False,1,Al Furjan,Red,4,23.68,yearly,2,13800,17,189
R018494,2025-01-29,Umm Suqeim,Jumeirah,25.14384,55.18259,villa,5BR_villa,5,7610,707.0,community,fully_furnished,True,4,Al Nahda (G),Green,286,10.98,yearly,6,381400,50,539
R022331,2025-12-28,Dubai South,Dubai South,24.91476,55.18199,apartment,1BR,1,795,73.8,marina,fully_furnished,True,1,Dubai Investment Park,Red,110,32.76,yearly,4,12900,16,174
R018650,2026-04-25,Sobha Hartland,MBR City,25.19236,55.30272,apartment,3BR,3,1651,153.4,golf_course,fully_furnished,True,1,Financial Centre,Red,47,2.9,yearly,1,76200,46,497
R023125,2022-11-04,Jumeirah Park,Emirates Living,25.04411,55.16454,villa,4BR_villa,4,3999,371.5,park,fully_furnished,True,2,Jumeirah Golf Estates,Red,40,20.3,yearly,1,189200,47,509
R020161,2021-10-26,Dubai Production City,IMPZ,25.0279,55.24017,apartment,3BR,3,1874,174.1,burj_khalifa,fully_furnished,True,2,Danube,Red,135,19.14,yearly,2,32600,17,187
R021464,2022-11-30,Dubailand,Dubailand,25.03018,55.32633,apartment,4BR_penthouse,4,1633,151.7,pool,semi_furnished,False,2,Creek,Green,275,19.29,short_term,12,19300,11,127
R013477,2023-10-01,Al Reem,Arabian Ranches,25.05152,55.28397,villa,5BR_villa,5,4716,438.1,community,fully_furnished,False,2,Al Jafiliya,Red,244,16.23,yearly,6,175400,37,400
R024285,2024-06-29,Bulgari Resort,Jumeirah Bay,25.20254,55.24835,apartment,2BR,2,1101,102.3,community,fully_furnished,False,1,Union (G),Green,107,2.69,yearly,2,165500,150,1619
R007406,2026-01-04,Jumeirah Beach Residence,Dubai Marina,25.08384,55.14217,apartment,2BR,2,1075,99.8,community,unfurnished,True,2,UAE Pavilion,Red,66,18.33,short_term,4,46700,43,468
R017633,2025-07-04,Bukadra,Bukadra,25.17209,55.3338,villa,3BR_villa,3,3358,311.9,city,fully_furnished,True,3,Al Qiyadah (G),Green,148,6.6,yearly,1,103300,30,331
R013994,2025-02-16,Pearl Jumeira,Jumeirah,25.21838,55.2215,apartment,studio,0,428,39.8,pool,semi_furnished,False,1,Stadium,Red,183,5.82,yearly,1,31100,72,782
R006828,2025-06-20,Jumeirah Village Circle,JVC,25.05484,55.19137,apartment,2BR,2,1355,125.9,community,fully_furnished,False,1,Mall of the Emirates,Red,88,17.9,yearly,4,30900,22,245
R007294,2021-05-29,Expo City,Dubai South,24.9488,55.13914,apartment,studio,0,348,32.3,city,fully_furnished,False,1,Expo 2020,Red,2,30.8,yearly,4,5400,15,167
R023871,2021-01-11,Jebel Ali,Jebel Ali,25.02862,55.10098,apartment,1BR,1,818,76.0,community,fully_furnished,True,1,Jebel Ali,Red,48,25.62,yearly,2,7900,9,104
R016058,2023-09-29,Palm Jumeirah,Palm Jumeirah,25.12302,55.14125,apartment,4BR_penthouse,4,4766,442.8,marina,fully_furnished,True,2,Dubai Internet City,Red,46,15.74,yearly,4,545000,114,1231
R009745,2022-04-13,The Meadows,Emirates Living,25.05744,55.16125,villa,6BR_villa,6,9250,859.3,sea,unfurnished,False,4,Al Furjan,Red,47,19.27,yearly,1,411400,44,479
R003182,2024-01-23,Madinat Jumeirah Living,Jumeirah,25.13824,55.19201,apartment,3BR,3,1569,145.7,city,fully_furnished,True,2,Mall of the Emirates,Red,27,10.57,short_term,12,88600,56,608
R018991,2022-09-03,Jumeirah 1,Jumeirah,25.23856,55.24587,apartment,2BR,2,1109,103.1,sea,fully_furnished,False,2,World Trade Centre,Red,39,5.42,yearly,1,62900,56,610
R011284,2022-07-14,Dubai South,Dubai South,24.91197,55.15781,apartment,2BR,2,966,89.8,burj_khalifa,fully_furnished,False,1,Energy,Red,134,33.82,yearly,6,13100,13,146
R001541,2026-02-01,Falcon City of Wonders,Dubailand,25.03139,55.3136,apartment,2BR,2,999,92.8,community,semi_furnished,True,2,Mashreq Bank,Red,193,18.86,yearly,12,15400,15,166
R023939,2023-09-05,Mira,Reem,25.03711,55.26264,villa,5BR_villa,5,4581,425.6,city,semi_furnished,True,4,World Trade Centre,Red,245,17.84,short_term,4,115900,25,272
R023406,2024-08-20,Reem Mira,Reem,25.0439,55.27885,villa,6BR_villa,6,6014,558.7,city,fully_furnished,False,2,Business Bay,Red,200,17.05,short_term,4,130200,21,233
R019207,2024-09-11,Jumeirah Bay Island,Jumeirah,25.20875,55.24984,villa,3BR_villa,3,2748,255.3,community,semi_furnished,True,2,Union (G),Green,113,2.79,yearly,4,340000,123,1332
R006746,2021-08-03,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11187,55.38788,apartment,2BR,2,1085,100.8,city,unfurnished,True,1,Sharaf DG,Red,240,14.85,yearly,2,10300,9,102
R008583,2022-03-21,Jumeirah 1,Jumeirah,25.2261,55.25206,apartment,1BR,1,810,75.3,burj_khalifa,fully_furnished,True,1,BurJuman (G),Green,62,3.92,yearly,4,32500,40,431
R005551,2021-03-24,Dubai Festival City,Festival City,25.21881,55.37251,apartment,1BR,1,800,74.4,community,semi_furnished,False,1,Creek,Green,5,10.16,yearly,2,13500,16,181
R019781,2022-01-25,Damac Hills,Damac Hills,25.03557,55.28181,apartment,studio,0,445,41.4,pool,semi_furnished,False,1,Ibn Battuta,Red,180,17.99,yearly,6,9100,20,220
R009870,2022-10-28,Al Reem,Arabian Ranches,25.06219,55.26505,villa,4BR_villa,4,3747,348.1,community,semi_furnished,False,3,Abu Baker Al Siddique (G),Green,318,15.04,yearly,6,105300,28,302
R009946,2024-01-12,Damac Hills 2,Damac Hills,24.96114,55.31582,villa,4BR_villa,4,3459,321.3,sea,semi_furnished,True,2,Al Jadaf,Green,355,26.58,yearly,2,111900,32,348
R001976,2021-12-31,World Islands,World Islands,25.22454,55.15553,apartment,2BR,2,1175,109.1,park,fully_furnished,False,1,Business Bay,Red,136,12.34,yearly,1,53000,45,485
R023539,2026-03-04,Dubai Production City,IMPZ,25.01509,55.22781,apartment,2BR,2,1538,142.9,golf_course,semi_furnished,True,1,Al Furjan,Red,102,20.79,yearly,1,29200,19,205
R023560,2025-03-08,Sobha Hartland,MBR City,25.18559,55.31715,apartment,3BR,3,1556,144.6,pool,semi_furnished,True,2,Max,Red,70,4.49,yearly,4,72400,46,501
R008512,2023-03-09,Dubai South,Dubai South,24.91445,55.18029,apartment,3BR,3,2065,191.8,community,unfurnished,True,1,Expo 2020,Red,64,32.84,yearly,12,28100,13,146
R023570,2026-03-14,Dubai Islands,Deira Islands,25.27447,55.30866,apartment,1BR,1,533,49.5,marina,fully_furnished,False,1,Oud Metha,Green,70,9.26,yearly,4,31100,58,630
R009917,2026-01-27,Maritime City,Maritime City,25.26452,55.24883,apartment,2BR,2,1049,97.5,golf_course,fully_furnished,False,1,Emirates Towers,Red,73,7.91,yearly,12,33400,31,342
R009644,2024-12-02,Dubai Investment Park,DIP,24.99004,55.18603,apartment,1BR,1,557,51.7,marina,fully_furnished,True,2,Al Furjan,Red,60,24.69,yearly,6,11000,19,213
R010489,2021-09-07,Dubai Production City,IMPZ,25.02604,55.22969,apartment,1BR,1,704,65.4,golf_course,fully_furnished,False,1,Danube,Red,134,19.56,yearly,1,9000,12,138
R024181,2024-12-14,International City,International City,25.17272,55.40596,apartment,2BR,2,1591,147.8,park,semi_furnished,False,1,Al Nahda,Red,178,13.52,short_term,4,17300,10,117
R012319,2022-08-13,Pearl Jumeira,Jumeirah,25.21867,55.23549,apartment,4BR_penthouse,4,3158,293.3,community,unfurnished,True,1,ADCB,Red,90,4.59,yearly,2,159600,50,544
R002639,2025-01-17,Downtown Dubai,Downtown,25.20252,55.25707,apartment,1BR,1,753,69.9,park,unfurnished,False,2,Financial Centre,Red,24,1.84,short_term,2,36500,48,521
R004710,2021-06-20,Al Nahda,Al Nahda,25.2895,55.36739,apartment,1BR,1,703,65.3,sea,fully_furnished,True,1,Al Qusais,Green,8,13.89,yearly,4,11200,15,171
R007920,2025-08-01,Umm Suqeim,Jumeirah,25.15164,55.20422,villa,4BR_villa,4,3737,347.2,community,fully_furnished,True,4,Palm Deira,Green,184,8.69,yearly,6,197200,52,568
R000602,2024-12-16,Discovery Gardens,Discovery Gardens,25.0409,55.16044,apartment,1BR,1,766,71.1,marina,semi_furnished,True,1,MRT-1,Red,22,20.83,yearly,1,18700,24,264
R015269,2023-11-10,Damac Hills 2,Damac Hills,24.96208,55.28747,villa,4BR_villa,4,4853,450.8,pool,fully_furnished,True,3,Al Furjan,Red,195,26.18,yearly,4,106500,21,236
R023641,2024-05-05,The Views,The Greens,25.10513,55.14324,apartment,1BR,1,947,88.0,city,fully_furnished,False,1,Dubai Internet City,Red,4,16.71,yearly,2,37300,39,424
R004450,2023-10-11,Al Warqa,Al Warqa,25.22137,55.41512,villa,5BR_villa,5,5992,556.6,community,fully_furnished,False,2,Dubai Healthcare City,Green,96,14.41,yearly,2,143400,23,258
R008679,2025-01-25,Al Furjan,Al Furjan,25.01817,55.13961,apartment,4BR_penthouse,4,2351,218.5,city,unfurnished,False,1,Al Furjan,Red,3,24.09,yearly,2,55300,23,253
R018359,2025-09-14,Azizi Riviera,MBR City,25.17546,55.30888,apartment,1BR,1,554,51.4,community,unfurnished,False,2,Financial Centre,Red,56,4.23,yearly,6,14000,25,272
R008435,2022-05-23,Remraam,Dubailand,24.99982,55.24857,apartment,4BR_penthouse,4,2226,206.8,pool,fully_furnished,True,2,Al Furjan,Red,132,22.1,yearly,12,25600,11,124
R011699,2022-08-19,Mira,Reem,25.04591,55.26756,villa,3BR_villa,3,2857,265.4,sea,fully_furnished,False,3,Expo 2020,Red,188,16.84,yearly,4,92000,32,347
R024247,2023-02-03,The Valley,Dubai-Al Ain Road,24.97066,55.5039,villa,4BR_villa,4,2663,247.4,pool,unfurnished,False,3,Dubai Internet City,Red,429,34.19,yearly,2,47900,18,194
R015787,2025-08-23,Azizi Riviera,MBR City,25.17271,55.28026,apartment,studio,0,463,43.0,community,unfurnished,True,1,Al Karama,Red,110,2.79,yearly,2,15600,33,363
R007137,2023-11-29,Emirates Hills,Emirates Hills,25.04067,55.17124,villa,4BR_villa,4,3784,351.5,park,fully_furnished,True,2,Jumeirah Golf Estates,Red,33,20.27,short_term,2,386700,102,1100
R012623,2022-01-31,Reem Mira,Reem,25.05809,55.28888,villa,4BR_villa,4,4147,385.2,sea,fully_furnished,True,3,Union,Red,311,15.54,yearly,12,115100,27,299
R023545,2025-12-13,Jumeirah Village Triangle,JVT,25.04741,55.18935,apartment,3BR,3,1634,151.8,sea,unfurnished,True,2,Jumeirah Golf Estates,Red,47,18.73,short_term,2,45600,27,300
R011821,2021-06-06,Business Bay,Business Bay,25.19603,55.26884,apartment,1BR,1,844,78.4,city,unfurnished,True,1,Business Bay,Red,6,0.57,yearly,2,17700,21,226
R003363,2023-06-11,Majan,Dubailand,25.07453,55.28065,apartment,2BR,2,1310,121.7,burj_khalifa,semi_furnished,False,1,Al Furjan,Red,174,13.65,yearly,4,24400,18,200
R014043,2024-01-09,Dubai Studio City,Dubai Studio City,25.04227,55.22776,apartment,1BR,1,670,62.3,community,unfurnished,True,1,Mashreq Bank,Red,104,17.86,yearly,12,8400,12,135
R017471,2025-06-15,Jumeirah Park,Emirates Living,25.05656,55.17131,villa,3BR_villa,3,1793,166.6,community,unfurnished,False,2,Jumeirah Golf Estates,Red,38,18.77,short_term,2,69800,39,419
R020759,2022-05-15,Downtown Dubai,Downtown,25.19265,55.27817,apartment,studio,0,463,43.0,sea,unfurnished,True,2,Business Bay,Red,23,0.63,yearly,1,29800,64,692
R014758,2024-12-22,Town Square,Nshama,25.00848,55.26812,apartment,studio,0,526,48.9,park,fully_furnished,True,2,Mashreq Bank,Red,174,20.99,yearly,6,7700,14,157
R020538,2021-09-26,Motor City,Motor City,25.05117,55.22731,apartment,1BR,1,855,79.5,community,unfurnished,False,2,Expo 2020,Red,167,16.92,yearly,12,11400,13,143
R001755,2021-07-09,Jumeirah 1,Jumeirah,25.21597,55.25794,apartment,1BR,1,795,73.9,community,fully_furnished,False,1,Emirates Towers,Red,39,2.66,yearly,12,21800,27,295
R007250,2022-11-15,Al Barsha South,Al Barsha,25.09329,55.19826,apartment,1BR,1,682,63.4,pool,unfurnished,True,1,Jumeirah Golf Estates,Red,85,13.86,yearly,12,12500,18,197
R004678,2022-04-06,Remraam,Dubailand,24.99701,55.25546,apartment,1BR,1,804,74.7,community,semi_furnished,False,1,UAE Pavilion,Red,153,22.34,yearly,2,8600,10,115
R019100,2022-10-20,Maritime City,Maritime City,25.26625,55.26468,apartment,1BR,1,741,68.8,sea,unfurnished,True,1,Al Qiyadah (G),Green,117,7.74,yearly,2,26400,35,383
R000269,2024-12-12,Remraam,Dubailand,25.00181,55.25804,apartment,1BR,1,606,56.3,golf_course,fully_furnished,True,1,Salah Al Din,Red,376,21.79,yearly,2,9000,14,161
R003077,2024-10-16,Dubai Harbour,Dubai Marina,25.0883,55.15663,apartment,2BR,2,1118,103.9,golf_course,unfurnished,False,1,Al Furjan,Red,84,16.95,yearly,6,73500,65,708
R018853,2023-01-22,Jumeirah 1,Jumeirah,25.22091,55.23361,villa,5BR_villa,5,5954,553.1,pool,fully_furnished,False,2,Emirates Towers,Red,37,4.88,yearly,12,358600,60,648
R005268,2024-12-12,Dubai Marina,Dubai Marina,25.06138,55.1256,apartment,1BR,1,711,66.0,marina,semi_furnished,False,1,Sharaf DG,Red,71,21.27,yearly,4,42900,60,650
R013096,2022-01-30,Mirdif,Mirdif,25.22687,55.38659,villa,4BR_villa,4,4084,379.5,community,fully_furnished,True,2,Baniyas Square (G),Green,155,11.76,yearly,12,67400,16,178
R021281,2025-12-21,Jumeirah Village Triangle,JVT,25.04595,55.19383,apartment,1BR,1,717,66.6,community,fully_furnished,True,1,UAE Pavilion,Red,76,18.67,yearly,6,13000,18,195
R003574,2021-09-11,DAMAC Lagoons,Damac,25.05873,55.24315,villa,4BR_villa,4,3150,292.6,city,fully_furnished,False,2,Dubai Airport Free Zone,Green,330,15.72,short_term,1,67200,21,230
R021384,2025-08-02,Damac Hills 2,Damac Hills,24.96115,55.29359,villa,4BR_villa,4,3770,350.3,burj_khalifa,unfurnished,False,4,Stadium (G),Green,452,26.32,yearly,2,99500,26,284
R008820,2022-12-12,Azizi Riviera,MBR City,25.1784,55.30168,apartment,1BR,1,874,81.2,city,unfurnished,True,1,Union (G),Green,132,3.45,yearly,12,23500,27,290
R024416,2023-09-22,Jebel Ali,Jebel Ali,25.00697,55.11886,apartment,1BR,1,750,69.7,community,fully_furnished,False,1,Energy,Red,42,26.32,yearly,1,10800,14,155
R001172,2024-10-22,Jumeirah Bay Island,Jumeirah,25.20081,55.25078,apartment,2BR,2,1084,100.7,pool,fully_furnished,False,2,Al Jafiliya,Red,56,2.41,short_term,6,94800,87,942
R013235,2026-02-10,Discovery Gardens,Discovery Gardens,25.02844,55.14084,apartment,studio,0,416,38.7,pool,fully_furnished,True,1,Discovery Gardens,Red,6,23.09,short_term,2,9400,22,243
